workload,NoH,battery,allocationType,carbon_trace,failures,runtime,energy_usage,scheduler_delay,SLA_violations,carbon_emission,embodied_carbon_host,embodied_carbon_battery,total_carbon
borg,1534,12000_1000,normal,US-CAL-IID,no,2679100797,1811498900000.0,-9999.0,-9999.0,199637059.43488672,58643559.11241438,10194447.0,268475065.5473011
borg,1534,12000_1000,normal,IN-SO,no,2679100797,1789041700000.0,-9999.0,-9999.0,276447474.93748564,58643559.11241438,10194447.0,345285481.04990005
borg,1534,12000_1000,normal,BR-NE,no,2679100797,1768681200000.0,-9999.0,-9999.0,20159148.00388796,58643559.11241438,10194447.0,88997154.11630234
borg,1534,12000_1000,normal,IT-SIC,no,2679100797,1811981300000.0,-9999.0,-9999.0,101032694.35517052,58643559.11241438,10194447.0,169870700.4675849
borg,1534,12000_1000,normal,FI,no,2679100797,1811683600000.0,-9999.0,-9999.0,47515575.821847424,58643559.11241438,10194447.0,116353581.93426181
borg,1534,12000_1000,normal,US-SW-AZPS,no,2679100797,1809755300000.0,-9999.0,-9999.0,112810731.05976656,58643559.11241438,10194447.0,181648737.17218095
borg,1534,12000_1000,normal,US-NW-AVA,no,2679100797,1811943100000.0,-9999.0,-9999.0,111127663.40939598,58643559.11241438,10194447.0,179965669.52181035
borg,1534,12000_1000,normal,IT-CSO,no,2679100797,1799332400000.0,-9999.0,-9999.0,92557919.92030925,58643559.11241438,10194447.0,161395926.03272364
borg,1534,12000_1000,normal,AU-WA,no,2679100797,1811965500000.0,-9999.0,-9999.0,102800461.03964186,58643559.11241438,10194447.0,171638467.15205625
borg,1534,12000_1000,normal,US-NW-NWMT,no,2679100797,1811331300000.0,-9999.0,-9999.0,260306780.57945204,58643559.11241438,10194447.0,329144786.6918664
borg,1534,12000_1000,normal,AU-QLD,no,2679100797,1783504000000.0,-9999.0,-9999.0,208789477.01540276,58643559.11241438,10194447.0,277627483.12781715
borg,1534,12000_1000,normal,US-NY-NYIS,no,2679100797,1809727100000.0,-9999.0,-9999.0,133898070.5374003,58643559.11241438,10194447.0,202736076.6498147
borg,1534,12000_1000,shifting,JP-CB,no,2865562165,1816146500000.0,-9999.0,-9999.0,167892618.94749928,58643559.11241438,10903966.0,237440144.05991367
borg,1534,12000_1000,shifting,US-MIDW-AECI,no,2882974985,1827656200000.0,-9999.0,-9999.0,228818825.2508268,58643559.11241438,10970224.0,298432608.3632412
borg,1534,12000_1000,shifting,PE,no,2859639979,1825419200000.0,-9999.0,-9999.0,60716066.70221574,58643559.11241438,10881431.0,130241056.81463012
borg,1534,12000_1000,shifting,SI,no,2948385040,1870611300000.0,-9999.0,-9999.0,103393439.06458628,58643559.11241438,11219121.0,173256119.17700067
borg,1534,12000_1000,shifting,RS,no,2886821071,1835906900000.0,-9999.0,-9999.0,228288350.71357453,58643559.11241438,10984859.0,297916768.8259889
borg,1534,12000_1000,shifting,US-FLA-SEC,no,3030269919,1889059100000.0,-9999.0,-9999.0,244631790.02968568,58643559.11241438,11530707.0,314806056.1421001
borg,1534,12000_1000,shifting,SE-SE1,no,3069710071,1903851500000.0,-9999.0,-9999.0,7108542.899650039,58643559.11241438,11680784.0,77432886.01206443
borg,1534,12000_1000,shifting,US-SW-EPE,no,2748995269,1803352900000.0,-9999.0,-9999.0,172986615.5857569,58643559.11241438,10460408.0,242090582.6981713
borg,1534,12000_1000,shifting,US-NW-PSEI,no,2835965954,1819080800000.0,-9999.0,-9999.0,78613017.32222648,58643559.11241438,10791347.0,148047923.43464088
borg,1534,12000_1000,shifting,PH-LU,no,2751406500,1790025100000.0,-9999.0,-9999.0,301733247.5258889,58643559.11241438,10469583.0,370846389.6383033
borg,1534,12000_1000,shifting,UY,no,2833135948,1820493900000.0,-9999.0,-9999.0,22363824.848391,58643559.11241438,10780578.0,91787961.96080539
borg,1534,12000_1000,shifting,US-SW-PNM,no,2801860189,1808441400000.0,-9999.0,-9999.0,104423437.79689668,58643559.11241438,10661568.0,173728564.90931106
borg,1534,12000_1000,shifting,US-CAR-SC,no,2920707020,1865469500000.0,-9999.0,-9999.0,243902709.6175973,58643559.11241438,11113801.0,313660069.7300117
borg,1534,12000_1000,shifting,US-MIDW-MISO,no,2842814099,1839117400000.0,-9999.0,-9999.0,191349534.7666569,58643559.11241438,10817405.0,260810498.8790713
borg,1534,12000_1000,shifting,RO,no,2823427894,1834240400000.0,-9999.0,-9999.0,137432348.5287391,58643559.11241438,10743637.0,206819544.64115348
borg,1534,12000_1000,shifting,LT,no,3242249844,1939073400000.0,-9999.0,-9999.0,57332634.82868539,58643559.11241438,12337328.0,128313521.94109978
borg,1534,12000_1000,shifting,JP-ON,no,2797121942,1814895500000.0,-9999.0,-9999.0,243043415.38522425,58643559.11241438,10643539.0,312330513.49763864
borg,1534,12000_1000,shifting,US-CAR-DUK,no,2827980979,1808008300000.0,-9999.0,-9999.0,115289021.42053646,58643559.11241438,10760963.0,184693543.53295085
borg,1534,12000_1000,shifting,US-NW-IPCO,no,2873335164,1848513900000.0,-9999.0,-9999.0,97893255.41988713,58643559.11241438,10933543.0,167470357.53230152
borg,1534,12000_1000,shifting,NL,no,2861317844,1836182500000.0,-9999.0,-9999.0,108217884.58443464,58643559.11241438,10887815.0,177749258.69684905
borg,1534,12000_1000,shifting,SE-SE2,no,2852296663,1834231300000.0,-9999.0,-9999.0,8784039.910294604,58643559.11241438,10853488.0,78281087.022709
borg,1534,12000_1000,shifting,IT-NO,no,2905822040,1859568900000.0,-9999.0,-9999.0,114472922.50986987,58643559.11241438,11057161.0,184173642.62228426
borg,1534,12000_1000,shifting,US-NW-WACM,no,2946324338,1863452200000.0,-9999.0,-9999.0,276618655.9930764,58643559.11241438,11211280.0,346473495.1054908
borg,1534,12000_1000,shifting,SK,no,2936815706,1857010400000.0,-9999.0,-9999.0,84250579.6764173,58643559.11241438,11175098.0,154069236.7888317
borg,1534,12000_1000,shifting,US-CAL-BANC,no,2890594434,1848861700000.0,-9999.0,-9999.0,87980981.98084903,58643559.11241438,10999218.0,157623759.09326342
borg,1534,12000_1000,shifting,US-FLA-JEA,no,2885182844,1833751700000.0,-9999.0,-9999.0,285696391.8284762,58643559.11241438,10978626.0,355318576.94089055
borg,1534,12000_1000,shifting,PH,no,2758853879,1789968000000.0,-9999.0,-9999.0,293115983.54687315,58643559.11241438,10497922.0,362257464.6592876
borg,1534,12000_1000,shifting,BE,no,2876983283,1848063300000.0,-9999.0,-9999.0,67391161.17171952,58643559.11241438,10947425.0,136982145.2841339
borg,1534,12000_1000,shifting,IT,no,2904079071,1858410900000.0,-9999.0,-9999.0,108741205.54425964,58643559.11241438,11050529.0,178435293.65667403
borg,1534,12000_1000,shifting,JP-HKD,no,2798092502,1813682800000.0,-9999.0,-9999.0,169586994.91538364,58643559.11241438,10647232.0,238877786.02779803
borg,1534,12000_1000,shifting,US-CENT-SWPP,no,2765903450,1805701300000.0,-9999.0,-9999.0,132955036.23095192,58643559.11241438,10524747.0,202123342.34336632
borg,1534,12000_1000,shifting,SE-SE3,no,2900833071,1854062900000.0,-9999.0,-9999.0,11087792.075613078,58643559.11241438,11038178.0,80769529.18802747
borg,1534,12000_1000,shifting,PH-MI,no,2791691110,1782249800000.0,-9999.0,-9999.0,266808444.81897688,58643559.11241438,10622873.0,336074876.93139124
borg,1534,12000_1000,shifting,US-NW-WAUW,no,3065260979,1896101200000.0,-9999.0,-9999.0,97560747.12761666,58643559.11241438,11663855.0,167868161.24003106
borg,1534,12000_1000,shifting,AU,no,2741486565,1784755000000.0,-9999.0,-9999.0,166826620.41154552,58643559.11241438,10431836.0,235902015.5239599
borg,1534,12000_1000,shifting,AU-NT,no,2834314980,1834780000000.0,-9999.0,-9999.0,236661150.88207355,58643559.11241438,10785065.0,306089774.99448794
borg,1534,12000_1000,shifting,US-NW-GRID,no,2932655283,1862130500000.0,-9999.0,-9999.0,215659318.2861845,58643559.11241438,11159267.0,285462144.3985989
borg,1534,12000_1000,shifting,SE-SE4,no,2863450894,1840208500000.0,-9999.0,-9999.0,14178955.647055216,58643559.11241438,10895932.0,83718446.7594696
borg,1534,12000_1000,shifting,US-MIDA-PJM,no,2833152948,1829897600000.0,-9999.0,-9999.0,167628095.41618213,58643559.11241438,10780643.0,237052297.52859652
borg,1534,12000_1000,shifting,US-CAL-CISO,no,2822553236,1811405000000.0,-9999.0,-9999.0,53482763.67371663,58643559.11241438,10740309.0,122866631.78613102
borg,1534,12000_1000,shifting,JP-HR,no,2817353560,1817900000000.0,-9999.0,-9999.0,176934294.72384876,58643559.11241438,10720523.0,246298376.83626315
borg,1534,12000_1000,shifting,JP-KY,no,2818575434,1814749900000.0,-9999.0,-9999.0,74063290.53073028,58643559.11241438,10725173.0,143432022.64314467
borg,1534,12000_1000,shifting,MY,no,2895123486,1845915400000.0,-9999.0,-9999.0,255842554.4578156,58643559.11241438,11016452.0,325502565.57023
borg,1534,12000_1000,shifting,SE,no,2867102894,1848964500000.0,-9999.0,-9999.0,11183295.571052678,58643559.11241438,10909828.0,80736682.68346706
borg,1534,12000_1000,shifting,PL,no,2799326979,1811545200000.0,-9999.0,-9999.0,313602498.29380006,58643559.11241438,10651929.0,382897986.4062145
borg,1534,12000_1000,shifting,IT-CNO,no,2781649071,1819984900000.0,-9999.0,-9999.0,92776979.38865294,58643559.11241438,10584662.0,162005200.50106734
borg,1534,12000_1000,shifting,US-NW-BPAT,no,2900561948,1809511600000.0,-9999.0,-9999.0,44763241.75904101,58643559.11241438,11037146.0,114443946.8714554
borg,1534,12000_1000,shifting,TR,no,2916602841,1862234000000.0,-9999.0,-9999.0,196842390.26198637,58643559.11241438,11098184.0,266584133.37440076
borg,1534,12000_1000,shifting,US,no,2849672872,1814278400000.0,-9999.0,-9999.0,169460752.9615854,58643559.11241438,10843504.0,238947816.0739998
borg,1534,12000_1000,shifting,US-NW-CHPD,no,2919608948,1842471000000.0,-9999.0,-9999.0,11651103.752607856,58643559.11241438,11109623.0,81404285.86502224
borg,1534,12000_1000,shifting,AU-NSW,no,2757045872,1786656800000.0,-9999.0,-9999.0,171765710.47650018,58643559.11241438,10491042.0,240900311.58891457
borg,1534,12000_1000,shifting,US-CAL-TIDC,no,2953544001,1823673500000.0,-9999.0,-9999.0,179755787.9354862,58643559.11241438,11238752.0,249638099.0479006
borg,1534,12000_1000,shifting,DK-BHM,no,2860303913,1833116600000.0,-9999.0,-9999.0,19983396.63663617,58643559.11241438,10883957.0,89510912.74905056
borg,1534,12000_1000,shifting,BR-CS,no,2844761524,1825831400000.0,-9999.0,-9999.0,28517680.633610897,58643559.11241438,10824816.0,97986055.7460253
borg,1534,12000_1000,shifting,US-SE-SOCO,no,2817851165,1824147000000.0,-9999.0,-9999.0,174734190.50094697,58643559.11241438,10722417.0,244100166.61336136
borg,1534,12000_1000,shifting,NO-NO1,no,2980170894,1881256500000.0,-9999.0,-9999.0,12532635.458840365,58643559.11241438,11340072.0,82516266.57125476
borg,1534,12000_1000,shifting,PA,no,2779032844,1809010300000.0,-9999.0,-9999.0,108447766.5962316,58643559.11241438,10574706.0,177666031.708646
borg,1534,12000_1000,shifting,NI,no,2968655844,1832040700000.0,-9999.0,-9999.0,132413752.1254255,58643559.11241438,11296255.0,202353566.23783988
borg,1534,12000_1000,shifting,CL-SEN,no,2757168261,1808927400000.0,-9999.0,-9999.0,80456209.49408616,58643559.11241438,10491508.0,149591276.60650057
borg,1534,12000_1000,shifting,US-CAR-YAD,no,2805403763,1854362700000.0,-9999.0,-9999.0,14996210.78796421,58643559.11241438,10675052.0,84314821.9003786
borg,1534,12000_1000,shifting,DK-DK1,no,2982165282,1876051000000.0,-9999.0,-9999.0,57919803.08210635,58643559.11241438,11347661.0,127911023.19452074
borg,1534,12000_1000,shifting,US-CAR-CPLW,no,2984737979,1866456800000.0,-9999.0,-9999.0,169656798.12919232,58643559.11241438,11357450.0,239657807.2416067
borg,1534,12000_1000,shifting,CH,no,3024262948,1894572100000.0,-9999.0,-9999.0,25580384.75727245,58643559.11241438,11507850.0,95731793.86968684
borg,1534,12000_1000,shifting,IL,no,2757778130,1802716600000.0,-9999.0,-9999.0,232434951.235412,58643559.11241438,10493829.0,301572339.34782636
borg,1534,12000_1000,shifting,US-FLA-GVL,no,2890310040,1840468300000.0,-9999.0,-9999.0,260386789.86860657,58643559.11241438,10998136.0,330028484.9810209
borg,1534,12000_1000,shifting,FR,no,2883390545,1853310500000.0,-9999.0,-9999.0,18287107.5436438,58643559.11241438,10971806.0,87902472.65605819
borg,1534,12000_1000,shifting,IN,no,2859627567,1825780400000.0,-9999.0,-9999.0,315812990.5513986,58643559.11241438,10881383.0,385337932.663813
borg,1534,12000_1000,shifting,GR,no,2810171110,1825879100000.0,-9999.0,-9999.0,111935453.1701288,58643559.11241438,10693193.0,181272205.28254318
borg,1534,12000_1000,shifting,US-NW-PACE,no,2759326595,1807346800000.0,-9999.0,-9999.0,213330005.6137486,58643559.11241438,10499721.0,282473285.726163
borg,1534,12000_1000,shifting,US-NW-NEVP,no,2787062565,1811514800000.0,-9999.0,-9999.0,140601459.9585778,58643559.11241438,10605261.0,209850280.0709922
borg,1534,12000_1000,shifting,US-NW-PACW,no,2904288852,1854517100000.0,-9999.0,-9999.0,81421182.2345706,58643559.11241438,11051327.0,151116068.34698498
borg,1534,12000_1000,shifting,SG,no,2794407326,1818521500000.0,-9999.0,-9999.0,223219244.1006592,58643559.11241438,10633209.0,292496012.2130736
borg,1534,12000_1000,shifting,IT-SO,no,2866298776,1832941500000.0,-9999.0,-9999.0,86445841.42507227,58643559.11241438,10906769.0,155996169.53748667
borg,1534,12000_1000,shifting,AU-TAS,no,3063011979,1881886000000.0,-9999.0,-9999.0,50801411.707839645,58643559.11241438,11655297.0,121100267.82025403
borg,1534,12000_1000,shifting,JP-CG,no,2783760046,1810898100000.0,-9999.0,-9999.0,157406484.57493693,58643559.11241438,10592694.0,226642737.68735132
borg,1534,12000_1000,shifting,AU-VIC,no,2788631040,1814894300000.0,-9999.0,-9999.0,189171430.26738587,58643559.11241438,10611229.0,258426218.37980026
borg,1534,12000_1000,shifting,US-NE-ISNE,no,2886148844,1852322100000.0,-9999.0,-9999.0,121373513.9484751,58643559.11241438,10982302.0,190999375.06088948
borg,1534,12000_1000,shifting,JP-TH,no,2867158450,1837408500000.0,-9999.0,-9999.0,184400550.5335352,58643559.11241438,10910040.0,253954149.6459496
borg,1534,12000_1000,shifting,EE,no,2900683836,1855895900000.0,-9999.0,-9999.0,149347865.97356287,58643559.11241438,11037610.0,219029035.08597726
borg,1534,12000_1000,shifting,NZ,no,2946143908,1861030100000.0,-9999.0,-9999.0,57533509.51185516,58643559.11241438,11210593.0,127387661.62426955
borg,1534,12000_1000,shifting,GB,no,2864947852,1846454500000.0,-9999.0,-9999.0,66241076.00071304,58643559.11241438,10901628.0,135786263.11312744
borg,1534,12000_1000,shifting,CA-ON,no,2819863816,1824222900000.0,-9999.0,-9999.0,35160396.98401661,58643559.11241438,10730075.0,104534031.096431
borg,1534,12000_1000,shifting,DE,no,2846427450,1841221000000.0,-9999.0,-9999.0,145523510.11990628,58643559.11241438,10831155.0,214998224.23232067
borg,1534,12000_1000,shifting,US-FLA-FMPP,no,2819558331,1823927200000.0,-9999.0,-9999.0,249947995.9368953,58643559.11241438,10728913.0,319320468.04930973
borg,1534,12000_1000,shifting,JP-TK,no,2784621040,1814978100000.0,-9999.0,-9999.0,195679368.3585294,58643559.11241438,10595970.0,264918897.47094378
borg,1534,12000_1000,shifting,US-CENT-SPA,no,2900583816,1835259900000.0,-9999.0,-9999.0,30004279.1085464,58643559.11241438,11037229.0,99685067.2209608
borg,1534,12000_1000,shifting,IS,no,2887730164,1843541200000.0,-9999.0,-9999.0,13662759.115700532,58643559.11241438,10988319.0,83294637.22811492
borg,1534,12000_1000,shifting,PH-VI,no,2755568565,1787848300000.0,-9999.0,-9999.0,265950435.9126515,58643559.11241438,10485421.0,335079416.0250659
borg,1534,12000_1000,shifting,US-NW-PSCO,no,2902570040,1856734800000.0,-9999.0,-9999.0,163734795.05043852,58643559.11241438,11044787.0,233423141.1628529
borg,1534,12000_1000,shifting,BR-S,no,2857668545,1848740800000.0,-9999.0,-9999.0,31565871.94086019,58643559.11241438,10873929.0,101083360.05327457
borg,1534,12000_1000,shifting,NO-NO5,no,2896402901,1852679500000.0,-9999.0,-9999.0,12534051.313589465,58643559.11241438,11021320.0,82198930.42600386
borg,1534,12000_1000,shifting,JP,no,2810264979,1815984600000.0,-9999.0,-9999.0,167444690.7215182,58643559.11241438,10693550.0,236781799.83393258
borg,1534,12000_1000,shifting,IT-SAR,no,2813122381,1826758500000.0,-9999.0,-9999.0,196614771.2798392,58643559.11241438,10704423.0,265962753.39225358
borg,1534,12000_1000,shifting,US-SW-TEPC,no,2753270894,1805500000000.0,-9999.0,-9999.0,207716246.63975036,58643559.11241438,10476678.0,276836483.7521647
borg,1534,12000_1000,shifting,BR,no,2790202772,1813881200000.0,-9999.0,-9999.0,28131890.187078357,58643559.11241438,10617210.0,97392659.29949275
borg,1534,12000_1000,shifting,DK-DK2,no,2880955071,1824755200000.0,-9999.0,-9999.0,66804721.83704583,58643559.11241438,10962538.0,136410818.9494602
borg,1534,12000_1000,shifting,US-NW-PGE,no,2903166706,1840122700000.0,-9999.0,-9999.0,87706755.96088012,58643559.11241438,11047057.0,157397372.07329452
borg,1534,12000_1000,shifting,LU,no,2912711816,1844269300000.0,-9999.0,-9999.0,107224012.94552869,58643559.11241438,11083378.0,176950950.05794308
borg,1534,12000_1000,shifting,HR,no,3038071185,1869961600000.0,-9999.0,-9999.0,90328932.7005292,58643559.11241438,11560393.0,160532884.81294358
borg,1534,12000_1000,shifting,BG,no,2801295124,1821564700000.0,-9999.0,-9999.0,126729792.59280956,58643559.11241438,10659418.0,196032769.70522395
borg,1534,12000_1000,shifting,US-MIDW-LGEE,no,2919219844,1858157400000.0,-9999.0,-9999.0,408559990.9250225,58643559.11241438,11108142.0,478311692.03743684
borg,1534,12000_1000,shifting,MY-WM,no,2945436450,1850296400000.0,-9999.0,-9999.0,299729498.6839207,58643559.11241438,11207901.0,369580958.7963351
borg,1534,12000_1000,shifting,AT,no,2941186948,1835693200000.0,-9999.0,-9999.0,54358472.19595352,58643559.11241438,11191731.0,124193762.30836791
borg,1534,12000_1000,shifting,US-FLA-TEC,no,2935786040,1864869300000.0,-9999.0,-9999.0,213577040.55030167,58643559.11241438,11171180.0,283391779.66271603
borg,1534,12000_1000,shifting,ZA,no,2768856124,1805442400000.0,-9999.0,-9999.0,336163954.1687085,58643559.11241438,10535982.0,405343495.2811229
borg,1534,12000_1000,shifting,LV,no,2913026979,1862088400000.0,-9999.0,-9999.0,51245478.30891039,58643559.11241438,11084578.0,120973615.42132479
borg,1534,12000_1000,shifting,AU-SA,no,2810682486,1821454200000.0,-9999.0,-9999.0,43932783.74866812,58643559.11241438,10695139.0,113271481.86108251
borg,1534,12000_1000,shifting,US-TEN-TVA,no,3042598979,1854874700000.0,-9999.0,-9999.0,146951998.0199002,58643559.11241438,11577622.0,217173179.1323146
borg,1534,12000_1000,shifting,US-NW-DOPD,no,2995347706,1888916700000.0,-9999.0,-9999.0,11805866.453253426,58643559.11241438,11397822.0,81847247.56566781
borg,1534,12000_1000,shifting,HU,no,2942767450,1853533500000.0,-9999.0,-9999.0,102413375.40572228,58643559.11241438,11197745.0,172254679.51813668
borg,1534,12000_1000,shifting,DK,no,2986950486,1878550500000.0,-9999.0,-9999.0,62702217.87163912,58643559.11241438,11365869.0,132711645.9840535
borg,1534,12000_1000,shifting,TW,no,2784583336,1815456300000.0,-9999.0,-9999.0,216501238.55821577,58643559.11241438,10595827.0,285740624.67063016
borg,1534,12000_1000,shifting,NO-NO2,no,2862181204,1840646200000.0,-9999.0,-9999.0,15248376.92318952,58643559.11241438,10891100.0,84783036.03560391
borg,1534,12000_1000,shifting,US-CAR-SCEG,no,2827856104,1812586000000.0,-9999.0,-9999.0,175685285.68771446,58643559.11241438,10760487.0,245089331.80012885
borg,1534,12000_1000,shifting,IN-WE,no,2861061513,1825103800000.0,-9999.0,-9999.0,359883173.69565064,58643559.11241438,10886840.0,429413572.80806506
borg,1534,12000_1000,shifting,US-NW-SCL,no,2947050776,1823666600000.0,-9999.0,-9999.0,32053349.891019024,58643559.11241438,11214044.0,101910953.0034334
borg,1534,12000_1000,shifting,ES,no,2863738502,1827125200000.0,-9999.0,-9999.0,38493686.56987975,58643559.11241438,10897026.0,108034271.68229413
borg,1534,12000_1000,shifting,BR-N,no,2829116844,1809031600000.0,-9999.0,-9999.0,31339626.58988695,58643559.11241438,10765285.0,100748470.70230134
borg,1534,12000_1000,shifting,CA-QC,no,2955206040,1866499400000.0,-9999.0,-9999.0,16809174.052209873,58643559.11241438,11245076.0,86697809.16462426
borg,1534,12000_1000,shifting,KE,no,3128081450,1914387600000.0,-9999.0,-9999.0,45068191.034003645,58643559.11241438,11902897.0,115614647.14641804
borg,1534,12000_1000,shifting,US-FLA-TAL,no,2833693979,1832320200000.0,-9999.0,-9999.0,206027140.46084476,58643559.11241438,10782702.0,275453401.5732591
borg,1534,12000_1000,shifting,NO-NO4,no,2951795844,1864122100000.0,-9999.0,-9999.0,24016812.85589734,58643559.11241438,11232100.0,93892471.96831173
borg,1534,12000_1000,shifting,US-CAL-LDWP,no,2795574505,1811386300000.0,-9999.0,-9999.0,113007944.40389729,58643559.11241438,10637650.0,182289153.51631168
borg,1534,12000_1000,shifting,NO,no,2927540816,1858057400000.0,-9999.0,-9999.0,15347336.139509998,58643559.11241438,11139805.0,85130700.2519244
borg,1534,12000_1000,shifting,US-SW-WALC,no,2803426390,1809379100000.0,-9999.0,-9999.0,108977586.37874176,58643559.11241438,10667528.0,178288673.49115616
borg,1534,12000_1000,shifting,CY,no,2784266905,1802165800000.0,-9999.0,-9999.0,204926535.43014967,58643559.11241438,10594623.0,274164717.54256403
borg,1534,12000_1000,shifting,US-TEX-ERCO,no,2803252001,1816158700000.0,-9999.0,-9999.0,126748993.00256456,58643559.11241438,10666865.0,196059417.11497897
borg,1534,12000_1000,shifting,US-FLA-FPC,no,2772687633,1807421800000.0,-9999.0,-9999.0,213112115.9258093,58643559.11241438,10550562.0,282306237.0382237
borg,1534,12000_1000,shifting,HK,no,2765380059,1850983300000.0,-9999.0,-9999.0,215420108.44290823,58643559.11241438,10522755.0,284586422.55532265
borg,1534,12000_1000,shifting,US-CAR-CPLE,no,2868346222,1833997300000.0,-9999.0,-9999.0,92417266.5827915,58643559.11241438,10914559.0,161975384.6952059
borg,1534,12000_1000,shifting,GB-NIR,no,2916657015,1843262900000.0,-9999.0,-9999.0,126944823.57582463,58643559.11241438,11098390.0,196686772.68823904
borg,1534,12000_1000,shifting,IN-NO,no,2810697979,1827176000000.0,-9999.0,-9999.0,261313424.20722196,58643559.11241438,10695198.0,330652181.31963634
borg,1534,12000_1000,shifting,BA,no,2809762979,1813682600000.0,-9999.0,-9999.0,179745829.21050915,58643559.11241438,10691640.0,249081028.32292354
borg,1534,12000_1000,shifting,IE,no,2869431204,1797522200000.0,-9999.0,-9999.0,137087572.9711496,58643559.11241438,10918688.0,206649820.08356398
borg,1534,12000_1000,shifting,US-FLA-FPL,no,2803851905,1807957900000.0,-9999.0,-9999.0,148707979.16198528,58643559.11241438,10669147.0,218020685.27439967
borg,1534,12000_1000,shifting,IN-NE,no,2753906071,1808489300000.0,-9999.0,-9999.0,221373621.2100201,58643559.11241438,10479095.0,290496275.3224345
borg,1534,12000_1000,shifting,US-SW-SRP,no,2783681110,1809524900000.0,-9999.0,-9999.0,63060625.40397567,58643559.11241438,10592394.0,132296578.51639006
borg,1534,12000_1000,shifting,US-NW-GCPD,no,2900793450,1810059400000.0,-9999.0,-9999.0,23685870.768671777,58643559.11241438,11038027.0,93367456.88108617
borg,1534,12000_1000,shifting,IN-EA,no,3090311338,1890133000000.0,-9999.0,-9999.0,375766435.5540286,58643559.11241438,11759176.0,446169170.666443
borg,1534,12000_1000,shifting,CR,no,2856851486,1837303200000.0,-9999.0,-9999.0,67300150.72449446,58643559.11241438,10870820.0,136814529.83690885
borg,1534,12000_1000,shifting,US-NW-TPWR,no,2982761149,1848203000000.0,-9999.0,-9999.0,32045173.85104331,58643559.11241438,11349928.0,102038660.9634577
borg,1534,12000_1000,shifting,KR,no,2809606040,1816561600000.0,-9999.0,-9999.0,189547731.41282865,58643559.11241438,10691043.0,258882333.52524304
borg,1534,12000_1000,shifting,PT,no,2915627450,1856057400000.0,-9999.0,-9999.0,34372421.63268445,58643559.11241438,11094473.0,104110453.74509883
borg,1534,12000_1000,shifting,NO-NO3,no,2835738600,1838853500000.0,-9999.0,-9999.0,14071819.908468133,58643559.11241438,10790482.0,83505861.02088252
borg,1534,12000_1000,shifting,CZ,no,2951760071,1854880900000.0,-9999.0,-9999.0,217105606.043977,58643559.11241438,11231964.0,286981129.1563914
borg,1534,12000_1000,shifting,JP-KN,no,2892231326,1814420900000.0,-9999.0,-9999.0,153442037.73849878,58643559.11241438,11005446.0,223091042.85091317
borg,1534,12000_1000,shifting,US-CAL-IID,no,2874678853,1836831700000.0,-9999.0,-9999.0,194154198.9520115,58643559.11241438,10938656.0,263736414.0644259
borg,1534,12000_1000,shifting,IN-SO,no,2850187948,1826571700000.0,-9999.0,-9999.0,270552982.953182,58643559.11241438,10845464.0,340042006.06559634
borg,1534,12000_1000,shifting,BR-NE,no,2834774486,1789016500000.0,-9999.0,-9999.0,19684149.970245782,58643559.11241438,10786813.0,89114522.08266017
borg,1534,12000_1000,shifting,IT-SIC,no,2877968222,1831255500000.0,-9999.0,-9999.0,97413991.7213413,58643559.11241438,10951173.0,167008723.83375567
borg,1534,12000_1000,shifting,FI,no,2852072040,1844235900000.0,-9999.0,-9999.0,46412912.356720336,58643559.11241438,10852633.0,115909104.46913472
borg,1534,12000_1000,shifting,US-SW-AZPS,no,2790400216,1810450200000.0,-9999.0,-9999.0,109853136.37199596,58643559.11241438,10617961.0,179114656.48441035
borg,1534,12000_1000,shifting,US-NW-AVA,no,2903947663,1856133400000.0,-9999.0,-9999.0,108447458.96979336,58643559.11241438,11050029.0,178141047.08220774
borg,1534,12000_1000,shifting,IT-CSO,no,2829243282,1834995200000.0,-9999.0,-9999.0,89894080.99564487,58643559.11241438,10765766.0,159303406.10805926
borg,1534,12000_1000,shifting,AU-WA,no,2791031948,1815326600000.0,-9999.0,-9999.0,99596700.76808628,58643559.11241438,10620365.0,168860624.88050067
borg,1534,12000_1000,shifting,US-NW-NWMT,no,3103020979,1913950000000.0,-9999.0,-9999.0,253595092.5820618,58643559.11241438,11807538.0,324046189.6944762
borg,1534,12000_1000,shifting,AU-QLD,no,2752002538,1785817600000.0,-9999.0,-9999.0,202657122.64864847,58643559.11241438,10471851.0,271772532.76106286
borg,1534,12000_1000,shifting,US-NY-NYIS,no,2928630844,1848784300000.0,-9999.0,-9999.0,130599273.73742986,58643559.11241438,11143953.0,200386785.84984425
borg,800,0_1000,normal,US-NY-NYIS,no,2928809047,1157348000000.0,145841450.56906497,85.35094929627465,86652731.28745861,30583342.431506846,0.0,117236073.71896546
borg,750,0_1000,normal,US-NY-NYIS,no,3099074049,1152991200000.0,256175744.87582973,88.41914303007647,84653573.03919248,28671883.52953767,0.0,113325456.56873015
borg,1500,0_1000,normal,US-NY-NYIS,no,2679100797,1740955200000.0,-2607.626755883166,0.0,134838576.0,57343767.05907534,0.0,192182343.05907536
borg,1800,0_1000,normal,US-NY-NYIS,6,2882513001,1894845100000.0,24183528.560009573,9.614379474896197,141316256.33420965,68812520.4708904,0.0,210128776.80510005
borg,1800,0_1000,normal,US-NY-NYIS,0,2864330839,1908050800000.0,19302993.630739927,9.639682473597476,142434091.9798373,68812520.4708904,0.0,211246612.4507277
